2.0 1390 6969 1986 210.0 385 280 25.791316000000002 -80.1861552 300000
2.0 2381 11700 1977 211.0 174 79 25.668685600000003 -80.4092739 300000
5.5 8042 6969 2009 212.0 1728 6475 25.784992300000003 -80.1903593 300000
1.0 1281 6250 1925 218.0 371 280 25.8347385 -80.1867001 300000
2.0 980 6969 2017 219.0 611 280 25.765689899999998 -80.1939008 300000
2.0 1404 7800 1954 225.0 260 280 25.718756 -80.3427423 300000
3.0 2167 6969 2017 230.0 683 280 25.764055 -80.1923013 300000
2.0 1353 6969 1972 231.0 163 902 25.8796349 -80.16438740000001 300000
5.0 3956 16860 1966 236.0 253 280 25.6707051 -80.309929 300000
2.0 1181 6969 2008 238.0 372 829 25.8078394 -80.192227 300000
1.0 692 6969 2008 240.0 389 458 25.8000517 -80.1886459 300000
1.0 806 6969 2008 245.0 378 280 25.776989999999998 -80.18879799999999 300000
3.0 1544 6969 2010 247.0 440 1086 25.769548999999998 -80.195165 300000
1.0 876 6969 2009 250.0 502 733 25.7686625 -80.188727 300000
4.5 5078 27225 1993 252.0 217 280 25.7412475 -80.41861209999999 300000
2.0 800 6969 1974 253.0 138 225 25.582241 -80.37606 300000
2.5 1655 6969 1997 254.0 526 1215 25.7679508 -80.186447 300000
2.0 1263 6969 2008 260.0 499 280 25.8078394 -80.192227 300000
3.0 2713 5000 2004 266.0 155 280 25.686464899999997 -80.458274 300000
2.5 1203 6969 2017 268.0 648 788 25.8050525 -80.1855812 300000
1.0 716 6969 1985 271.0 306 149 25.727219 -80.24482840000002 300000
2.0 1386 6969 2009 273.0 476 1590 25.7686625 -80.188727 300000
2.5 1255 6969 2008 273.0 518 280 25.7825067 -80.1901188 300000
2.0 1373 6969 2008 274.0 283 1004 25.8078394 -80.192227 300000
2.0 1200 6969 2008 286.0 350 280 25.7684475 -80.1913487 300000
4.0 1898 6969 2017 286.0 738 1244 25.8050525 -80.1855812 300000
1.0 1290 6148 1938 294.0 87 280 25.8331706 -80.2127832 300000
2.0 931 6969 2015 295.0 628 592 25.763223999999997 -80.193432 300000
3.0 3794 39640 1989 301.0 244 280 25.5572273 -80.4898011 300000
2.5 1878 6969 2004 301.0 932 1541 25.7603319 -80.189341 300000
1.0 977 7500 1980 306.0 383 280 25.7387666 -80.2981213 300000
2.0 1169 6969 2005 306.0 385 626 25.7717266 -80.1854236 300000
3.0 1700 6969 1990 307.0 382 498 25.727731 -80.24122 300000
1.0 481 6969 2007 307.0 518 280 25.774801999999998 -80.1881439 300000
2.0 1163 6969 2008 309.0 365 280 25.8129241 -80.1921488 300000
3.0 2610 4376 1994 311.0 161 350 25.970350699999997 -80.1971068 300000
1.5 777 6969 2014 316.0 448 750 25.760372 -80.190197 300000
3.0 1971 5219 1987 316.0 242 280 25.7028929 -80.36199350000001 300000
2.0 2800 81021 1980 327.0 175 280 25.5787045 -80.4840756 300000
3.5 1595 6969 2017 341.0 596 1179 25.8087134 -80.19209690000001 300000
2.5 1457 6969 2020 348.0 540 355 25.8013513 -80.1961915 300000
1.0 660 6969 1965 349.0 114 189 25.949987 -80.19515799999999 300000
2.0 1099 6969 2008 357.0 445 700 25.762752 -80.19466899999999 300000
2.0 1256 6969 2004 368.0 572 916 25.760602 -80.1912562 300000
1.0 791 6969 2004 371.0 499 520 25.752229999999997 -80.1987521 300000
2.5 1168 6969 2008 382.0 338 971 25.794076899999997 -80.18707059999998 300000
3.0 1710 6969 2017 383.0 614 1450 25.762775 -80.192463 300000
1.5 983 6969 2003 385.0 507 1100 25.7588505 -80.1922125 300000
2.0 986 6969 2008 406.0 436 589 25.765005 -80.190166 300000
3.0 2580 12600 1968 435.0 386 280 25.956242800000002 -80.15260529999999 300000
3.5 2627 6969 2008 455.0 912 280 25.7692643 -80.18584990000001 300000
2.5 2044 6969 2008 455.0 773 1100 25.769079 -80.188602 300000
2.0 1303 6969 2002 457.0 406 280 25.768564 -80.18644499999999 300000
3.5 2510 6969 1999 462.0 717 1336 25.768688600000004 -80.1831816 300000
1.0 774 6969 2008 481.0 469 463 25.765005 -80.190166 300000
2.0 1220 6969 1981 492.0 130 500 25.9540338 -80.1825979 300000
1.0 540 6969 2015 523.0 498 320 25.763223999999997 -80.193432 300000
4.5 3586 8616 2002 541.0 467 775 25.9543003 -80.1717036 300000
3.0 1950 6969 1975 568.0 133 1330 25.8809865 -80.1623188 300000
2.0 1280 6969 2007 631.0 351 850 25.809496 -80.19204350000001 300000
6.5 6300 6969 1997 634.0 1825 4709 25.7555391 -80.1950766 300000
2.0 1496 6969 1986 644.0 351 952 25.791316000000002 -80.1861552 300000
1.0 550 6969 1980 659.0 273 650 25.790106899999998 -80.1857426 300000
1.0 503 6969 2008 679.0 463 309 25.792482 -80.187149 300000
2.0 1248 6969 2003 686.0 240 598 25.7800842 -80.2768697 300000
2.0 1128 6969 2010 817.0 610 982 25.7965383 -80.1882911 300000
1.5 1087 6969 2001 866.0 497 450 25.769296399999998 -80.1837068 300000
4.5 4119 6969 1989 54.5 123 280 25.603336499999997 -80.4368988 300000
2.0 1133 8756 1994 1.0 102 280 28.517233 -81.487336 300000
2.5 1659 3120 2006 1.0 136 237 28.477709 -81.252317 300000
2.0 583 583 1985 1.0 232 506 28.456620299999997 -81.4680636 300000
2.0 1311 6839 1977 1.0 152 15 28.402019 -81.40967540000001 300000
2.0 1056 7570 1984 1.0 159 17 28.564034999999997 -81.281313 300000
2.0 1283 10126 1953 4.0 124 280 28.561312 -81.453476 300000
1.0 1361 10003 1948 4.0 125 280 28.554598499999997 -81.49759449999999 300000
2.0 1152 44281 2000 5.0 65 280 28.564437400000003 -81.0967853 300000
2.5 3154 6927 2005 5.0 97 123 28.353945 -81.345807 300000
1.5 1040 8800 1971 5.0 120 280 28.574195 -81.438098 300000
3.0 2796 10255 1925 5.0 250 280 28.549735 -81.3691786 300000
2.5 2345 20395 2005 5.0 126 25 28.5055608 -81.4666478 300000
8.0 7021 53506 2008 8.0 327 51 28.4649359 -81.51476740000001 300000
2.5 1515 5000 1986 8.0 175 35 28.514286199999997 -81.3382118 300000
3.5 2965 5970 2004 12.0 182 59 28.568176899999997 -81.3356226 300000
2.5 1695 5383 2001 12.0 171 43 28.367507500000002 -81.3430891 300000
2.0 1460 6969 1987 14.0 168 420 28.508188 -81.3628559 300000
4.0 2340 1067 2006 16.0 205 57 28.56826 -81.328163 300000
3.0 2256 6219 1955 20.0 186 280 28.5313061 -81.3627122 300000
2.0 1509 6828 1957 22.0 99 280 28.5013804 -81.40083059999999 300000
2.0 2277 6146 1920 22.0 233 280 28.5547448 -81.3696941 300000
4.0 3639 8446 2004 25.0 110 55 28.463530300000002 -81.2667459 300000
3.0 1876 10843 1947 27.0 200 280 28.5177729 -81.37390359999999 300000
4.5 4427 14778 1977 27.0 164 45 28.5589186 -81.411865 300000
2.0 1746 8804 1943 28.0 229 280 28.539888800000003 -81.3552596 300000
1.0 1440 7698 1935 28.0 257 280 28.5514957 -81.3669878 300000
3.0 3013 19741 1925 28.0 259 280 28.590665500000004 -81.3853284 300000
2.0 1512 87256 2007 29.0 158 280 28.579300899999996 -81.1034667 300000
3.5 2162 1540 2018 30.0 177 281 28.371291999999997 -81.260694 300000
2.5 1485 71604 1991 35.0 104 45 28.512377 -81.304716 300000
2.0 1832 9385 1951 36.0 251 280 28.5803262 -81.36788990000001 300000
2.0 1448 4110 1995 38.0 131 16 28.613597600000002 -81.45019350000001 300000
2.0 975 83466 1963 39.0 234 280 28.5441283 -81.3765806 300000
4.5 6252 26159 1982 39.0 414 50 28.454318100000005 -81.5159777 300000
4.0 4850 74160 1983 39.0 175 4 28.488299100000003 -81.47145259999999 300000
2.5 1788 2907 2007 42.0 131 86 28.519458 -81.154938 300000
1.0 885 4997 2000 47.0 104 280 28.508601000000002 -81.47144399999999 300000
3.5 1902 2335 2018 47.0 145 204 28.599179 -81.274355 300000
3.0 2806 7892 2000 48.0 113 20 28.362556400000003 -81.39479759999999 300000
1.0 621 8897 2002 56.0 185 280 28.347776500000002 -81.51560690000001 300000
2.0 583 583 1985 57.0 183 534 28.456620299999997 -81.4680636 300000
1.0 671 671 2008 65.0 259 575 28.456615999999997 -81.462615 300000
2.5 1936 2712 2003 74.0 201 325 28.558574 -81.332022 300000
5.0 3998 6526 2003 75.0 180 208 28.4450043 -81.492577 300000
1.0 550 550 1990 79.0 127 351 28.399739299999997 -81.46587559999999 300000
3.5 3642 8750 2018 82.0 160 130 28.42809 -81.22496 300000
3.0 2582 7565 2004 83.0 131 76 28.5239808 -81.2124223 300000
2.0 868 2117 1984 84.0 101 48 28.581561999999998 -81.44449499999999 300000
2.0 1800 6499 2017 90.0 194 280 28.521380999999998 -81.351351 300000
1.0 962 1000 1972 90.0 69 210 28.574498 -81.4557993 300000
2.5 2571 13169 1925 90.0 282 280 28.585155199999996 -81.3733882 300000
2.5 1774 12360 1981 91.0 152 280 28.5871404 -81.2717353 300000
2.0 1076 4091 1966 98.0 129 280 28.556561 -81.3474613 300000
6.0 4548 11221 1971 106.0 297 280 28.5650755 -81.3635512 300000
2.5 2575 32883 2005 106.0 306 1046 28.5410606 -81.3704458 300000
2.5 2926 10627 2017 112.0 147 4 28.517574 -81.073369 300000
2.5 2648 7200 2011 113.0 155 68 28.437671 -81.5564933 300000
4.5 5282 45910 2017 121.0 291 166 28.398458 -81.230876 300000
2.5 2287 5247 2014 121.0 164 101 28.491936499999998 -81.4476189 300000
2.0 2236 6640 2015 123.0 180 48 28.3886115 -81.3425412 300000
2.0 1331 8855 1960 130.0 118 280 28.5664918 -81.46868559999999 300000
4.0 4238 17348 2005 131.0 156 175 28.3989837 -81.20682640000001 300000
3.0 1997 12936 1991 137.0 128 280 28.370255199999995 -81.35869659999999 300000
2.5 2419 4265 2013 147.0 145 93 28.4875055 -81.44692909999999 300000
3.0 2497 12409 1992 159.0 164 33 28.4808338 -81.4935205 300000
1.0 1230 11469 1954 162.0 102 280 28.523171899999998 -81.4211806 300000
2.0 1350 6729 2017 163.0 117 280 28.534512 -81.445584 300000
3.0 1459 1307 2007 167.0 120 574 28.348960499999997 -81.5043055 300000
3.5 3186 13480 1987 195.0 196 280 28.507881400000002 -81.3827515 300000
4.5 3030 5500 2004 209.0 112 95 28.531317600000005 -81.156596 300000
1.0 1116 8620 1960 213.0 157 280 28.5198028 -81.29031359999999 300000
6.5 5962 21129 2008 421.0 502 498 28.410443 -81.2581212 300000
3.0 3150 17595 1972 546.0 101 50 28.451803 -81.51185190000001 300000
2.0 1200 1200 2006 642.0 204 631 28.389813 -81.481758 300000
3.5 2515 6969 2018 22.0 126 280 28.4277 -81.2186 300000
2.5 2183 6969 2018 47.0 191 280 28.3706533 -81.2493874 300000
3.0 2308 6969 2017 85.0 199 280 28.372196000000002 -81.249998 300000
3.5 2395 6969 2017 186.0 170 280 28.371237 -81.259997 300000
3.0 2261 6969 2017 221.0 144 280 28.3850494 -81.3461267 300000
2.0 1360 6969 1989 54.5 179 280 28.364744199999997 -81.2383225 300000
3.5 3509 6969 1989 54.5 172 280 28.408540000000002 -81.504307 300000
2.5 2029 6969 1989 54.5 132 280 28.36614 -81.36232 300000
2.5 1961 6969 1989 54.5 121 280 28.36614 -81.36232 300000
4.5 3773 6969 1989 54.5 111 280 28.419708 -81.1903207 300000
2.5 2198 6969 1989 54.5 139 280 28.427715600000003 -81.21858940000001 300000
2.5 2468 6969 1989 54.5 172 280 28.369961199999995 -81.2324135 300000
3.0 2489 6969 1989 54.5 150 280 28.433101500000003 -81.55989179999999 300000
2.0 2188 6969 1989 54.5 156 280 28.370506 -81.259741 300000
3.5 3666 6969 1989 54.5 133 280 28.607770000000002 -81.22409 300000
2.5 3811 6969 1989 54.5 108 280 28.594762 -81.116404 300000
2.0 2333 6969 1989 54.5 124 280 28.354215999999997 -81.323601 300000
2.5 2199 6969 1989 54.5 225 280 28.4099968 -81.5338032 300000
3.5 3029 6969 1989 54.5 123 280 28.4042869 -81.2461775 300000
2.5 2000 6969 1989 54.5 152 280 28.356211 -81.325802 300000
2.0 1828 6969 1989 54.5 150 280 28.351484999999997 -81.324031 300000
3.0 2108 6969 1989 54.5 145 280 28.36954 -81.3301939 300000
4.0 2622 6969 2018 1.0 133 78 35.8400516 -78.5537551 300000
4.0 3780 3484 2003 1.0 127 426 35.907111900000004 -78.7917358 300000
3.0 3644 6098 2007 1.0 84 50 35.8652969 -78.51961 300000
5.0 3437 10890 2005 1.0 147 65 35.9263166 -78.5599411 300000
2.0 2417 6969 1925 5.0 290 280 35.772153499999995 -78.6509763 300000
5.0 4145 10454 2005 5.0 145 69 35.9258735 -78.5599189 300000
3.0 3175 14374 2007 6.0 142 42 35.6752459 -78.6668655 300000
4.0 2577 6534 2007 12.0 85 13 35.725992 -78.5397982 300000
2.0 2014 36590 2006 12.0 91 280 35.606537100000004 -78.6483178 300000
8.0 8698 140698 2005 17.0 213 223 35.9466323 -78.6973725 300000
3.0 2509 6969 2005 20.0 104 35 35.802601 -78.5461432 300000
2.0 1389 7840 1997 26.0 180 280 35.869810799999996 -78.72789209999999 300000
2.0 1510 6969 2005 27.0 281 412 35.7759185 -78.63856159999999 300000
4.0 4240 58370 2007 27.0 177 95 35.9812376 -78.68131170000001 300000
3.0 2335 6098 2008 28.0 94 33 35.720191 -78.5403307 300000
5.0 6044 21780 2005 33.0 296 280 35.8092268 -78.66072779999999 300000
3.0 4032 64033 2000 41.0 115 280 35.8881968 -78.5087746 300000
4.0 2281 1742 2014 42.0 208 237 35.831613 -78.640804 300000
4.0 3000 9147 2018 50.0 105 150 35.865303499999996 -78.5179182 300000
3.0 2416 10890 2018 52.0 207 21 35.8679446 -78.7292143 300000
4.0 2364 1742 2014 56.0 201 237 35.8303984 -78.6410041 300000
2.0 1584 57063 1996 58.0 133 280 35.603475599999996 -78.6258873 300000
3.0 1740 5662 2018 59.0 252 280 35.776889399999995 -78.61975799999999 300000
3.0 2638 30056 2018 111.0 182 40 35.7151500790869 -78.68561895688241 300000
1.0 1024 135036 1956 118.0 254 280 35.708946000000005 -78.712687 300000
7.0 5115 42688 2017 147.0 320 100 35.9179038243927 -78.625989547331 300000
4.0 3846 53143 2007 232.0 120 17 35.7340047 -78.46615859999999 300000
4.0 2972 10759 2017 250.0 113 40 35.779602000000004 -78.53367390000001 300000
3.0 1478 6969 2017 253.0 250 340 35.76851370000001 -78.6818821 300000
3.0 1609 9583 1950 267.0 309 280 35.7987746 -78.65434570000001 300000
6.0 7161 75358 2002 286.0 154 133 35.9237785 -78.6167387 300000
4.0 3802 39988 2016 349.0 184 280 35.918215000000004 -78.685799 300000
3.0 2420 14374 1950 353.0 252 280 35.8100662 -78.6757507 300000
3.5 2806 6969 2017 379.0 160 280 35.860219 -78.53945329999999 300000
3.5 3694 6969 1989 54.5 154 280 35.7469 -78.7257 300000
3.5 3725 6969 1989 54.5 199 280 35.883642 -78.679978 300000
2.5 1836 6969 1989 54.5 148 280 35.915634999999995 -78.812061 300000
3.5 3667 6969 1989 54.5 121 280 35.64258 -78.69790400000001 300000
3.5 3208 6969 1989 54.5 190 280 35.9572 -78.6785 300000
3.5 3112 6969 1989 54.5 180 280 35.883487 -78.6896181 300000
5.0 4006 11325 2016 3.0 198 50 35.7966086 -78.9053625 300000
3.0 3000 3920 2013 13.0 147 88 35.832825299999996 -78.9120054 300000
5.0 5308 9278 2006 19.0 154 83 35.796553499999995 -78.8111641 300000
5.0 5100 29185 1999 26.0 141 58 35.7147468 -78.79965809999999 300000
3.0 2642 5575 2018 49.0 151 65 35.8559891743025 -78.8969884695198 300000
5.0 3930 10890 1999 55.0 184 31 35.803764 -78.8248449 300000
3.0 2058 5662 2017 121.0 206 148 35.819057 -78.876021 300000
6.0 4617 16988 2017 125.0 259 154 35.8063735961914 -78.78053283691409 300000
3.0 2536 9539 2017 144.0 192 78 35.7144243 -78.7857813 300000
3.0 3244 6969 2006 151.0 143 220 35.7030966 -78.79000970000001 300000
3.0 1878 13068 1984 160.0 160 280 35.777896500000004 -78.8178016 300000
4.0 4700 4791 1985 177.0 174 300 35.742436 -78.797375 300000
5.0 3552 5052 2017 240.0 151 130 35.753880923137295 -78.752769520591 300000
3.0 2661 6534 2017 242.0 165 102 35.77463902732121 -78.87400872652391 300000
3.0 2695 2178 2017 270.0 130 145 35.747696999999995 -78.731033 300000
4.0 3517 9147 2017 417.0 171 77 35.768580798380796 -78.8912846102031 300000
3.0 1851 6969 2018 43.0 184 280 35.822563 -78.913038 300000
3.5 2761 6969 2017 117.0 167 280 35.7467 -78.7793 300000
4.0 3635 6969 2017 159.0 154 280 35.787565 -78.898938 300000
2.5 3695 6969 1989 54.5 128 280 35.754221 -78.753219 300000
2.5 2744 6969 1989 54.5 154 280 35.8078266 -78.8783661 300000
4.0 3590 6969 1989 54.5 166 280 35.661663399999995 -78.761379 300000
3.0 2884 6969 1989 54.5 180 280 35.686382 -78.756043 300000
3.0 2711 6969 1989 54.5 198 280 35.8454982 -78.910967 300000
3.5 3320 6969 1989 54.5 151 280 35.8068 -78.8835 300000
3.5 4020 6969 1989 54.5 184 280 35.7166 -78.8001 300000
6.0 4301 6969 1989 54.5 140 280 35.759851 -78.836775 300000
2.5 3002 6969 1989 54.5 135 280 35.820395399999995 -78.92521070000001 300000
2.5 2004 6969 1989 54.5 161 280 35.803114 -78.804877 300000
2.5 3112 6969 1989 54.5 158 280 35.76867120000001 -78.8902647 300000
3.5 3009 6969 1989 54.5 166 280 35.7851315 -78.90269959999999 300000
3.0 3113 6969 1989 54.5 158 280 35.785131400000004 -78.90272519999999 300000
3.0 2651 32016 1965 6.0 198 280 35.978618100000006 -78.943519 300000
1.0 1318 20908 1983 6.0 153 280 35.9194745 -78.8954268 300000
3.0 2777 50747 1974 24.0 119 280 36.0904174 -78.8875688 300000
4.0 2039 2613 2018 26.0 152 160 35.924151 -78.7801 300000
3.0 2174 4443 2012 27.0 131 30 35.868466 -78.853693 300000
3.0 1917 6969 1998 34.0 130 52 35.975840500000004 -78.8158104 300000
3.0 2395 21823 2018 40.0 150 67 36.091935 -78.909712 300000
3.0 2238 5227 2018 40.0 148 110 35.9135117 -78.93815959999999 300000
3.0 2977 32234 2018 113.0 172 48 36.0504 -78.9561 300000
3.0 4769 15638 1962 128.0 88 280 35.9876144 -78.9318517 300000
3.0 3731 26571 1987 153.0 131 280 35.950921 -78.93956379999999 300000
4.0 2322 13285 2017 168.0 280 280 35.989682 -78.932105 300000
4.0 5252 75358 1997 237.0 162 36 36.040578499999995 -78.95147309999999 300000
3.5 2746 6969 2018 7.0 133 280 35.93951 -78.85718100000001 300000
3.0 2310 6969 2018 36.0 140 280 35.890683 -78.95839699999999 300000
2.0 1624 6969 2017 90.0 216 280 35.911945 -78.959395 300000
3.5 2570 6969 2017 235.0 177 280 35.911945 -78.959395 300000
2.5 2043 6969 1989 54.5 177 280 35.911945 -78.959395 300000
2.0 1951 6969 1989 54.5 183 280 35.911945 -78.959395 300000
3.0 2941 6534 2000 1.0 178 34 35.888743100000006 -79.07101540000001 300000
5.0 3772 11935 2000 2.0 183 244 35.83585 -79.0338 300000
7.0 5170 11325 1996 6.0 121 323 35.846494299999996 -79.04186120000001 300000
5.0 4864 87120 2017 10.0 154 280 35.909048999999996 -79.181184 300000
2.0 1258 60548 1984 12.0 203 280 36.024503 -79.039738 300000
4.0 3802 16639 2003 13.0 151 83 35.7804297 -79.05993740000001 300000
3.0 3132 4356 2007 22.0 191 82 35.9438941 -79.0895936 300000
4.0 3875 13068 2017 26.0 187 336 35.841089000000004 -79.060908 300000
3.0 3114 13460 1997 28.0 160 244 35.835982200000004 -79.0349533 300000
5.0 4973 13503 2007 29.0 131 336 35.841787 -79.0609526 300000
5.0 5522 22651 2005 56.0 136 54 35.9118828 -79.007699 300000
3.0 2164 3833 2018 62.0 155 130 35.817433839057706 -79.1092611808674 300000
3.0 2028 5227 2018 63.0 130 35 35.9460661189121 -78.9989940169816 300000
4.0 4172 121968 1908 259.0 839 280 35.9198485 -79.04656259999999 300000
5.0 4914 28314 1996 394.0 114 244 35.845636299999995 -79.0490126 300000
5.0 2895 8276 1995 1321.0 159 432 35.8470749 -79.040521 300000
3.0 2860 6969 2018 47.0 145 280 35.821742 -79.11320400000001 300000
2.0 1904 6969 2018 47.0 200 280 35.827044 -79.12418199999999 300000
2.5 2038 6969 1989 54.5 149 280 35.8292954 -79.10215240000001 300000
3.0 2584 6969 1989 54.5 160 280 35.8292954 -79.10215240000001 300000
2.5 1760 6969 1989 54.5 156 280 35.8292954 -79.10215240000001 300000
2.5 2735 6969 1989 54.5 137 280 35.8292954 -79.10215240000001 300000
2.5 2198 6969 1989 54.5 156 280 35.818184 -79.1084652 300000
3.0 2066 6969 1989 54.5 192 280 35.8292954 -79.10215240000001 300000
4.0 3192 6969 1993 2.0 136 280 30.3235271 -81.592687 300000
3.0 2355 6969 2018 2.0 130 50 30.111708 -81.520581 300000
2.0 2116 6969 1906 4.0 77 280 30.3376317 -81.6507302 300000
2.0 1178 6969 2001 4.0 125 291 30.257681899999994 -81.5398089 300000
2.0 2240 6969 2016 5.0 138 65 30.458040899999997 -81.53380240000001 300000
2.5 2341 6969 2007 6.0 115 258 30.128534100000003 -81.5070023 300000
3.0 2511 6969 2018 6.0 94 42 30.356977399999998 -81.7695497 300000
2.0 1731 6969 1958 7.0 95 280 30.3174201 -81.7106683 300000
1.0 828 6969 1955 7.0 42 280 30.3785538 -81.7016804 300000
2.0 1938 6969 1977 7.0 143 280 30.1406777 -81.6254069 300000
2.0 2600 6969 1999 8.0 131 13 30.171001399999998 -81.6353286 300000
2.5 2667 6969 1969 9.0 104 4 30.367703000000002 -81.5816615 300000
2.5 2520 6969 2018 9.0 151 67 30.287694976981 -81.449464999666 300000
2.0 2270 6969 2003 12.0 97 33 30.3300169 -81.8497813 300000
4.5 4314 6969 2018 12.0 298 275 30.253126 -81.443928 300000
1.0 810 6969 1966 13.0 99 280 30.231118100000003 -81.72518000000001 300000
2.0 1863 6969 2018 22.0 113 7 30.45621 -81.76475 300000
2.0 2528 6969 2015 22.0 232 8 30.293131 -81.47699899999999 300000
2.0 1429 6969 1973 27.0 28 375 30.326779 -81.577759 300000
1.0 952 6969 1945 29.0 120 280 30.315445500000003 -81.58378359999999 300000
2.0 1796 6969 1990 30.0 103 280 30.4772234 -81.5777652 300000
3.0 2654 6969 2015 31.0 154 30 30.114084000000002 -81.45347199999999 300000
2.0 1770 6969 2004 32.0 127 36 30.4847396 -81.57003259999999 300000
3.5 2912 6969 2018 33.0 360 220 30.345683 -81.411112 300000
2.0 1284 6969 2007 34.0 129 310 30.243109000000004 -81.59193 300000
1.0 883 6969 1953 35.0 88 280 30.3149874 -81.71085 300000
3.5 2693 6969 1989 36.0 148 15 30.306777 -81.4469752 300000
2.0 1338 6969 2003 38.0 213 280 30.326904100000004 -81.6637258 300000
2.0 2159 6969 1999 39.0 132 117 30.187876 -81.7741307 300000
2.0 1797 6969 2008 40.0 105 239 30.126433000000002 -81.538208 300000
1.0 1854 6969 1959 42.0 94 280 30.277086100000002 -81.58751009999999 300000
2.0 1613 6969 2002 42.0 127 20 30.144745899999997 -81.56707519999999 300000
2.0 1728 6969 2002 42.0 75 280 30.404760800000002 -81.69234859999999 300000
1.0 572 6969 1960 45.0 51 280 30.360569 -81.73863399999999 300000
3.0 2238 6969 1995 47.0 208 115 30.2816153 -81.46692759999999 300000
3.5 3497 6969 2005 51.0 256 280 30.230425099999998 -81.619434 300000
2.0 1326 6969 1948 51.0 136 280 30.3084393 -81.7225656 300000
1.0 1216 6969 1948 55.0 53 280 30.3841392 -81.640389 300000
1.0 1164 6969 1948 57.0 102 280 30.2777386 -81.7335253 300000
2.0 986 6969 1980 60.0 115 280 30.205084000000003 -81.7939038 300000
2.0 1710 6969 1939 61.0 272 280 30.201590000000003 -81.591128 300000
2.0 1309 6969 1954 62.0 69 280 30.331556699999997 -81.5943754 300000
2.0 1672 6969 1957 62.0 84 280 30.2507555 -81.72312149999999 300000
2.5 1637 6969 1958 67.0 107 280 30.2231007 -81.73453590000001 300000
4.0 2126 6969 1942 71.0 87 280 30.2418995 -81.7470111 300000
2.0 1501 6969 1980 76.0 93 280 30.1946557 -81.7633848 300000
1.0 849 6969 1951 79.0 68 280 30.3946563 -81.7457304 300000
3.0 2378 6969 1957 85.0 97 280 30.272762 -81.84137199999999 300000
2.0 1215 6969 1941 86.0 123 280 30.314935 -81.723513 300000
3.0 2512 6969 1994 91.0 150 29 30.183331 -81.639586 300000
2.5 2520 6969 2017 92.0 115 56 30.218196868897 -81.805252075195 300000
3.0 2511 6969 2017 92.0 94 7 30.460499 -81.762381 300000
3.5 2744 6969 2017 98.0 137 42 30.1815 -81.5909 300000
2.5 1632 6969 1919 99.0 260 280 30.313465700000002 -81.6996825 300000
1.0 1179 6969 1955 107.0 85 280 30.3306136 -81.5908791 300000
4.5 3100 6969 2018 112.0 208 375 30.2194 -81.612383 300000
3.5 2440 6969 2017 112.0 216 375 30.219494 -81.613199 300000
2.0 1338 6969 2003 116.0 248 599 30.326904100000004 -81.6637258 300000
2.0 1275 6969 1949 118.0 59 280 30.3824167 -81.6679969 300000
2.0 1325 6969 1962 120.0 125 280 30.359242 -81.5910651 300000
2.5 1990 6969 1959 120.0 156 280 30.2527342 -81.6309931 300000
1.5 1232 6969 1949 121.0 45 280 30.345514299999998 -81.6926677 300000
2.5 2495 6969 2016 122.0 109 42 30.528948 -81.616375 300000
1.0 1116 6969 1954 124.0 36 280 30.3227803 -81.7201714 300000
2.0 1220 6969 2015 129.0 106 280 30.317384999999998 -81.5627536 300000
1.0 816 6969 1959 131.0 100 280 30.424241 -81.6614947 300000
1.0 1033 6969 1954 131.0 126 280 30.2893891 -81.7934572 300000
2.0 1704 6969 1947 132.0 100 280 30.3349148 -81.5999418 300000
4.0 2566 6969 2017 139.0 115 67 30.440822601318 -81.704200744629 300000
2.0 2020 6969 2017 151.0 111 14 30.454571 -81.759231 300000
6.0 6878 6969 1929 195.0 479 280 30.267395299999997 -81.70077909999999 300000
3.0 1765 6969 1973 196.0 88 280 30.208015200000002 -81.6202296 300000
2.0 2135 6969 2017 225.0 121 56 30.218196868897 -81.805252075195 300000
3.5 2995 6969 2017 230.0 130 67 30.296688079834 -81.442176818848 300000
2.0 1276 6969 1972 232.0 82 280 30.4142064 -81.731426 300000
2.0 2496 6969 1955 262.0 481 280 30.503878000000004 -81.54857 300000
3.0 2438 6969 1981 266.0 88 280 30.303671500000004 -81.830353 300000
2.5 2757 6969 2017 280.0 120 46 30.217420578003 -81.828819274902 300000
2.0 1753 6969 1978 296.0 47 280 30.523578999999998 -81.7417599 300000
2.0 2084 6969 2017 296.0 113 35 30.47158 -81.62567299999999 300000
7.5 6823 6969 1941 310.0 202 280 30.315029 -81.608591 300000
3.0 2442 6969 2017 359.0 176 164 30.219775 -81.502026 300000
1.5 1416 6969 1955 365.0 84 280 30.4706397 -81.6537166 300000
3.5 3811 6969 1989 54.5 125 280 30.144662800000003 -81.64342490000001 300000
2.0 1698 6969 1989 54.5 108 280 30.3540718 -81.771277 300000
3.5 3330 6969 1989 54.5 132 280 30.223175 -81.505391 300000
2.0 1453 6969 1989 54.5 164 280 30.106626799999997 -81.51913409999999 300000
3.5 2877 6969 1989 54.5 153 280 30.144662800000003 -81.64342490000001 300000
3.0 2844 6969 1989 54.5 131 280 30.180892 -81.59270670000001 300000
2.0 2254 6969 1989 54.5 123 280 30.3499 -81.5498 300000
3.5 3453 6969 1989 54.5 110 280 30.187573382593 -81.842479705811 300000
3.0 2511 6969 1989 54.5 96 280 30.359433199999998 -81.5609032 300000
2.0 1646 6969 1989 54.5 176 280 30.2817 -81.4932 300000
